style;size;path;array
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_335.jpg;0011111100001001010110110010100010000000001111100000111110111000111011101100100110100010000010100110111000101000000011100001010000101011111011010101010100011111111110010100000100110001101101011011101101010101101010110001001000101000010010100001000011101100010010110001001011000110101110000100101110000101001010111010000001000100001111101010101011101010101010101010101000010101000110101110100101001010100100011011010110010011010110010011001001100000001010100110100011100000100011001011110101011111110110011011100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_453.jpg;1000001000010110010010000001101000101011111010000011100111010111001100100010011001001101101101011001011110110101101010010101011110111011100101010101000000000000000001000000010001001110111110101001000100101110100101000011101011010110101010000110111000010010100101011111010100101000010000101001010110101101010110111011110000000000101110101010101111100000111110101010101010101000000001010110101011010101101110010010100100101101101100110111100010001101011011110011110110001011001110011101011111011011100011011110000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_447.jpg;0000000000111111010110010011100111111101111111010001110001110011100110011011001101100101100101111101011110010101101011010101111110101001010100000000000000000100000000101000000001000000011010101010000101010010101000010100101010010100101001000110100001001011010110101101011010110100011011010101011010110101000110101111000101001010101010101101000101010001000000000101010000010000101110101110010101001010000100101101010011010010010010001010011001110011001010110110111101110001111100011111111111111111111100100000010
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_321.jpg;0011111111111101010101111111011101000001110011100000011010001001101010101011100100100101101100110101011010010001101001010010111010110101010101000000000010101010110000000101000101010000101110101001010100101111100101010010101001010010100101001010010100101000011010110101101010010100101001010110101011010101101010101101010101111010101011110101010100000001000000010101000000001010101000000101000011100000101010000110100000100100100100100110011011101110011100101000001000000000000000001000001000001010101000000000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_309.jpg;0000101000010010001010000000110000100011111000100010000011000110011100100010011101001101101101011011010110110101101010010100001010101010010101010101000000000001010000010101011111000001010100001011111000000111101011010001001111100101001011110100101100010010100101001010010000101000000000101011000100100110110001010010011010010100100101001010110001000000101010101110101011101001010000011110101111010000101010010100110100101001001001100101110110001101110101110001110100110111111000100001000110100000001000001000011
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_282.jpg;1111000010000000101010111101000010000000111001001101110100011010101110001000101001101100101001101001001111010101101001010100101011111001010100010100000000000000000001010000000001011010101011100101000111101010110101011010110101011010110101011011010100101000011010100101101010010110101000000010101000010100101011111001010101101010111111110101010101000001000100010100010101000001111110101011010101101010010011100101100001101000100010000000000000100000100011001111100011001000110000000000100010000000000010010011000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_296.jpg;0111001011110100001011011001110010000000000010001010100100001110011001100111010011011011011011010110110101101000010010101011010001010011111010101010101010101010111110101010101000000101000010101010100101010010101010010101101010010101101010010000101101011010110101101011000110101101011010111101010010101001000101101010100001010101001010101010111010110100010100000000111010101010101010000001011010101100010010100000000000100000110100100100011001000100010000110110011111110001110110011110011101111111110100110101110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_241.jpg;1000010000111010010000001010001001111111011111010111010011010010101010101010001000101100100000101101101111010011101010010101101010111110110101010101010000000000000000010101000100101110101011110000000111101011110001011010100000011010110101001010100101101101011010110001101111010111001110010110101111000001001011101000010111011010110100101010110101011010101011111111011110111010101111000000000111100101001010000100101000101101001001100100100010001110110001110001100001100000000001001111100110000000001010001110010
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_255.jpg;0000000010110010111010011001000010000100011000000001100011100010001100010011011001101101101101001001011010110100101010000001001011101010100001001101000000000000011010101010101100000111100100010101111011101100000111101010000101101011000100111001000010100100001010100101101111010011100100010010100100010011111010010010000010110110101101000010100001010000010100000000001010101111111100010001011110110100000010111100100110001000110001001100000110111001000011110111110100011101110001110010010101101011111101111001011
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_269.jpg;1101111100000100101001001100110011000000101010100011101001101010100010001000101000100100100100101001001110010000101010100001010110101110111000010101010101010101010101010001111111101010100101010101111010100101010110101011010101101011010110101101011010110001101011010110111100011010111001010100111011010101000110101111110101010101101011101010101010101010101011101010101010101010101101000101111010100100001010000110100001101100101001110100111111111111010100111100011011100010100010011100001100111101111101010111010
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_232.jpg;0000000000001000111111011100100111000010001110011001100110100000000010101001001000100100100101101101011111010110101100000100101010110101000000000100000001101010100101010101010101010100101010101000000101101010111101001110101001010110111101001010000100101100011010110100101111010111101101010010111100010110101011010100001110101011101011010000010011101101010000101011100000001010000000000100101001010010101101001010010010010010010010011010001000010000001010000010001000000100001110000111001001101010100110000000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_226.jpg;0000111110000000000010000101000101111101011110110000110000111001100110001000000000100110110110110101101101011011100101001010101000010000001010101010101010101010111010101010110000000101010001101010110001010000111010110101011010010101111010010010101001011110010100111001010011100101001011100101011011101001010100101110100001010101001010101010111011101010111110101110111010101010101001000000011010100100011010010000101101101101101101111101110111011100111001110000111110000110001000000100001001001010110010100000110
